Timestamp(ms),Current(uA),D0-D7
333070,28.149,00000000
333080,28.217,00000000
333090,27.969,00000000
333100,28.016,00000000
333110,28.124,00000000
333120,27.812,00000000
333130,27.623,00000000
333140,27.552,00000000
333150,27.330,00000000
333160,27.293,00000000
333170,27.512,00000000
333180,27.382,00000000
333190,27.543,00000000
333200,27.550,00000000
333210,27.833,00000000
333220,27.902,00000000
333230,27.847,00000000
333240,28.134,00000000
333250,28.095,00000000
333260,28.141,00000000
333270,28.070,00000000
333280,28.013,00000000
333290,28.191,00000000
333300,27.912,00000000
333310,27.809,00000000
333320,27.699,00000000
333330,27.549,00000000
333340,27.071,00000000
333350,27.233,00000000
333360,27.460,00000000
333370,27.322,00000000
333380,490.609,X0000000
333390,249.913,10000000
333400,164.203,10000000
333410,131.795,10000000
333420,120.290,10000000
333430,280.489,10000000
333440,609.416,10000000
333450,293.903,10000000
333460,179.890,10000000
333470,137.708,10000000
333480,122.477,10000000
333490,117.168,10000000
333500,115.046,10000000
333510,114.799,10000000
333520,114.218,10000000
333530,114.911,10000000
333540,115.046,10000000
333550,115.256,10000000
333560,115.387,10000000
333570,115.456,10000000
333580,116.000,10000000
333590,115.636,10000000
333600,114.520,10000000
333610,112.532,10000000
333620,112.268,10000000
333630,113.071,10000000
333640,112.583,10000000
333650,113.107,10000000
333660,113.259,10000000
333670,113.302,10000000
333680,113.543,10000000
333690,113.335,10000000
333700,114.148,10000000
333710,114.308,10000000
333720,114.387,10000000
333730,114.676,10000000
333740,115.043,10000000
333750,115.357,10000000
333760,115.220,10000000
333770,115.455,10000000
333780,115.935,10000000
333790,115.752,10000000
333800,114.402,10000000
333810,112.675,10000000
333820,112.733,10000000
333830,113.434,10000000
333840,113.617,10000000
333850,113.395,10000000
333860,114.139,10000000
333870,114.086,10000000
333880,114.023,10000000
333890,114.735,10000000
333900,114.731,10000000
333910,114.963,10000000
333920,114.562,10000000
333930,114.916,10000000
333940,115.749,10000000
333950,116.149,10000000
333960,115.692,10000000
333970,115.944,10000000
333980,115.649,10000000
333990,114.982,10000000
334000,112.757,10000000
334010,112.713,10000000
334020,112.891,10000000
334030,113.258,10000000
334040,113.234,10000000
334050,113.646,10000000
334060,113.624,10000000
334070,113.789,10000000
334080,113.953,10000000
334090,114.261,10000000
334100,114.520,10000000
334110,114.899,10000000
334120,114.825,10000000
334130,115.185,10000000
334140,115.942,10000000
334150,115.984,10000000
334160,116.146,10000000
334170,115.895,10000000
334180,116.032,10000000
334190,115.223,10000000
334200,112.974,10000000
334210,112.789,10000000
334220,113.214,10000000
334230,113.484,10000000
334240,113.379,10000000
334250,113.774,10000000
334260,113.730,10000000
334270,113.818,10000000
334280,114.272,10000000
334290,114.635,10000000
334300,114.891,10000000
334310,114.867,10000000
334320,115.380,10000000
334330,115.545,10000000
334340,115.762,10000000
334350,116.144,10000000
334360,116.268,10000000
334370,116.037,10000000
334380,115.768,10000000
334390,112.951,10000000
334400,113.253,10000000
334410,113.196,10000000
334420,113.771,10000000
334430,113.946,10000000
334440,601.567,10000000
334450,291.270,10000000
334460,179.550,10000000
334470,138.844,10000000
334480,123.856,10000000
334490,118.750,10000000
334500,116.350,10000000
334510,116.172,10000000
334520,115.512,10000000
334530,115.747,10000000
334540,115.878,10000000
334550,116.061,10000000
334560,116.309,10000000
334570,116.343,10000000
334580,115.092,10000000
334590,113.278,10000000
334600,113.450,10000000
334610,113.713,10000000
334620,113.637,10000000
334630,113.291,10000000
334640,113.422,10000000
334650,113.901,10000000
334660,113.899,10000000
334670,114.306,10000000
334680,114.649,10000000
334690,114.756,10000000
334700,115.141,10000000
334710,115.450,10000000
334720,116.041,10000000
334730,115.845,10000000
334740,116.047,10000000
334750,116.005,10000000
334760,116.176,10000000
334770,116.038,10000000
334780,113.598,10000000
334790,112.893,10000000
334800,113.345,10000000
334810,113.275,10000000
334820,113.934,10000000
334830,113.955,10000000
334840,114.170,10000000
334850,114.080,10000000
334860,114.424,10000000
334870,114.462,10000000
334880,114.649,10000000
334890,115.030,10000000
334900,115.112,10000000
334910,115.507,10000000
334920,116.084,10000000
334930,116.070,10000000
334940,116.298,10000000
334950,116.156,10000000
334960,115.577,10000000
334970,113.979,10000000
334980,112.924,10000000
334990,113.553,10000000
335000,113.552,10000000
335010,113.648,10000000
335020,113.574,10000000
335030,113.734,10000000
335040,114.370,10000000
335050,114.358,10000000
335060,114.187,10000000
335070,114.524,10000000
335080,115.291,10000000
335090,115.247,10000000
335100,115.549,10000000
335110,115.501,10000000
335120,115.887,10000000
335130,116.278,10000000
335140,115.927,10000000
335150,115.826,10000000
335160,115.259,10000000
335170,113.486,10000000
335180,113.159,10000000
335190,113.705,10000000
335200,113.290,10000000
335210,113.944,10000000
335220,113.876,10000000
335230,113.783,10000000
335240,114.312,10000000
335250,114.630,10000000
335260,114.883,10000000
335270,114.857,10000000
335280,115.402,10000000
335290,115.452,10000000
335300,115.798,10000000
335310,116.180,10000000
335320,116.671,10000000
335330,116.372,10000000
335340,117.173,10000000
335350,116.424,10000000
335360,114.734,10000000
335370,113.767,10000000
335380,114.013,10000000
335390,114.489,10000000
335400,113.954,10000000
335410,114.236,10000000
335420,114.609,10000000
335430,115.041,10000000
335440,649.528,10000000
335450,395.371,10000000
335460,220.387,10000000
335470,155.532,10000000
335480,131.041,10000000
335490,122.061,10000000
335500,116.583,10000000
335510,114.817,10000000
335520,114.562,10000000
335530,114.921,10000000
335540,114.836,10000000
335550,114.838,10000000
335560,114.969,10000000
335570,115.315,10000000
335580,115.428,10000000
335590,115.900,10000000
335600,116.128,10000000
335610,116.495,10000000
335620,116.403,10000000
335630,116.955,10000000
335640,117.224,10000000
335650,117.375,10000000
335660,117.428,10000000
335670,117.983,10000000
335680,117.499,10000000
335690,115.873,10000000
335700,114.373,10000000
335710,114.756,10000000
335720,115.008,10000000
335730,114.635,10000000
335740,115.200,10000000
335750,115.165,10000000
335760,115.382,10000000
335770,115.643,10000000
335780,115.967,10000000
335790,115.862,10000000
335800,116.010,10000000
335810,116.409,10000000
335820,116.728,10000000
335830,116.756,10000000
335840,117.392,10000000
335850,117.110,10000000
335860,117.669,10000000
335870,117.716,10000000
335880,117.048,10000000
335890,115.076,10000000
335900,114.464,10000000
335910,114.683,10000000
335920,114.610,10000000
335930,115.202,10000000
335940,115.492,10000000
335950,115.509,10000000
335960,115.474,10000000
335970,116.089,10000000
335980,116.176,10000000
335990,116.275,10000000
336000,116.421,10000000
336010,116.475,10000000
336020,116.796,10000000
336030,117.273,10000000
336040,117.567,10000000
336050,117.499,10000000
336060,117.431,10000000
336070,117.540,10000000
336080,116.810,10000000
336090,114.511,10000000
336100,114.361,10000000
336110,114.248,10000000
336120,114.823,10000000
336130,114.585,10000000
336140,114.475,10000000
336150,114.705,10000000
336160,115.094,10000000
336170,115.473,10000000
336180,115.335,10000000
336190,115.448,10000000
336200,115.539,10000000
336210,116.120,10000000
336220,116.326,10000000
336230,116.485,10000000
336240,116.815,10000000
336250,117.005,10000000
336260,117.090,10000000
336270,116.198,10000000
336280,115.305,10000000
336290,113.064,10000000
336300,112.813,10000000
336310,113.346,10000000
336320,113.328,10000000
336330,113.649,10000000
336340,113.697,10000000
336350,113.737,10000000
336360,114.190,10000000
336370,114.115,10000000
336380,114.766,10000000
336390,114.581,10000000
336400,114.924,10000000
336410,115.432,10000000
336420,115.211,10000000
336430,154.322,X0000000
336440,69.228,00000000
336450,42.562,00000000
336460,33.440,00000000
336470,30.103,00000000
336480,28.792,00000000
336490,28.169,00000000
336500,28.047,00000000
336510,28.181,00000000
336520,28.119,00000000
336530,27.973,00000000
336540,27.812,00000000
336550,27.792,00000000
336560,27.681,00000000
336570,27.668,00000000
336580,27.421,00000000
336590,27.125,00000000
336600,27.390,00000000
336610,27.396,00000000
336620,27.730,00000000
336630,27.699,00000000
336640,27.706,00000000
336650,27.845,00000000
336660,27.868,00000000
336670,28.119,00000000
336680,28.113,00000000
336690,28.163,00000000
336700,27.943,00000000
336710,28.136,00000000
336720,28.157,00000000
336730,27.845,00000000
336740,27.829,00000000
336750,27.518,00000000
336760,27.511,00000000
336770,27.279,00000000
336780,27.321,00000000
336790,27.487,00000000
336800,27.576,00000000
336810,27.565,00000000
336820,27.680,00000000
336830,27.837,00000000
336840,28.036,00000000
336850,27.922,00000000
336860,28.172,00000000
336870,28.091,00000000
336880,28.161,00000000
336890,28.035,00000000
336900,27.973,00000000
336910,27.938,00000000
336920,27.817,00000000
336930,27.590,00000000
336940,27.682,00000000
336950,27.167,00000000
336960,27.122,00000000
336970,27.358,00000000
336980,27.663,00000000
336990,27.772,00000000
337000,27.771,00000000
337010,27.765,00000000
337020,27.808,00000000
337030,27.814,00000000
337040,28.111,00000000
337050,27.912,00000000
337060,28.018,00000000
337070,28.084,00000000
337080,28.107,00000000
337090,28.083,00000000
337100,27.937,00000000
337110,27.781,00000000
337120,27.530,00000000
337130,27.397,00000000
337140,27.157,00000000
337150,27.135,00000000
337160,27.355,00000000
337170,27.478,00000000
337180,27.538,00000000
337190,27.676,00000000
337200,27.929,00000000
337210,27.963,00000000
337220,27.992,00000000
337230,27.975,00000000
337240,27.864,00000000
337250,27.970,00000000
337260,28.061,00000000
337270,28.020,00000000
337280,28.050,00000000
337290,27.962,00000000
337300,27.847,00000000
337310,27.522,00000000
337320,27.319,00000000
337330,27.118,00000000
337340,27.344,00000000
337350,27.521,00000000
337360,27.666,00000000
337370,27.730,00000000
337380,27.816,00000000
337390,27.802,00000000
337400,27.880,00000000
337410,28.028,00000000
337420,28.114,00000000
337430,28.076,00000000
337440,28.126,00000000
337450,28.023,00000000
337460,28.026,00000000
337470,28.046,00000000
337480,27.906,00000000
337490,27.679,00000000
337500,27.473,00000000
337510,27.152,00000000
337520,27.125,00000000
337530,27.340,00000000
337540,27.589,00000000
337550,27.638,00000000
337560,27.618,00000000
337570,27.828,00000000
337580,27.932,00000000
337590,28.069,00000000
337600,28.229,00000000
337610,28.185,00000000
337620,28.144,00000000
337630,27.978,00000000
337640,28.190,00000000
337650,27.875,00000000
337660,27.798,00000000
337670,27.636,00000000
337680,27.495,00000000
337690,27.288,00000000
337700,27.386,00000000
337710,27.279,00000000
337720,27.349,00000000
337730,27.450,00000000
337740,27.699,00000000
337750,27.906,00000000
337760,27.989,00000000
337770,27.717,00000000
337780,27.875,00000000
337790,28.274,00000000
337800,28.093,00000000
337810,28.067,00000000
337820,28.049,00000000
337830,28.028,00000000
337840,27.871,00000000
337850,27.770,00000000
337860,27.918,00000000
337870,27.485,00000000
337880,27.205,00000000
337890,27.342,00000000
337900,27.301,00000000
337910,27.468,00000000
337920,27.581,00000000
337930,27.669,00000000
337940,27.892,00000000
337950,27.898,00000000
337960,28.090,00000000
337970,27.993,00000000
337980,27.931,00000000
337990,28.072,00000000
338000,28.252,00000000
338010,27.871,00000000
338020,28.153,00000000
338030,27.828,00000000
338040,27.739,00000000
338050,27.625,00000000
338060,27.437,00000000
338070,27.210,00000000
338080,27.445,00000000
338090,27.542,00000000
338100,27.298,00000000
338110,27.710,00000000
338120,27.929,00000000
338130,27.735,00000000
338140,27.892,00000000
338150,28.016,00000000
338160,28.104,00000000
338170,27.976,00000000
338180,27.959,00000000
338190,28.094,00000000
338200,27.995,00000000
338210,28.046,00000000
338220,27.825,00000000
338230,27.686,00000000
338240,27.710,00000000
338250,27.281,00000000
338260,27.207,00000000
338270,27.264,00000000
338280,27.288,00000000
338290,27.502,00000000
338300,27.731,00000000
338310,27.654,00000000
338320,27.718,00000000
338330,28.061,00000000
338340,27.985,00000000
338350,27.911,00000000
338360,28.041,00000000
338370,27.985,00000000
338380,28.155,00000000
338390,28.215,00000000
338400,27.964,00000000
338410,27.755,00000000
338420,27.835,00000000
338430,27.523,00000000
338440,27.308,00000000
338450,27.075,00000000
338460,27.254,00000000
338470,27.377,00000000
338480,27.715,00000000
338490,27.551,00000000
338500,27.694,00000000
338510,27.870,00000000
338520,28.021,00000000
338530,28.041,00000000
338540,27.855,00000000
338550,27.994,00000000
338560,28.000,00000000
338570,28.140,00000000
338580,28.315,00000000
338590,28.159,00000000
338600,27.799,00000000
338610,27.715,00000000
338620,27.638,00000000
338630,27.360,00000000
338640,27.113,00000000
338650,27.412,00000000
338660,27.343,00000000
338670,27.483,00000000
338680,27.702,00000000
338690,27.716,00000000
338700,27.972,00000000
338710,28.043,00000000
338720,27.963,00000000
338730,27.927,00000000
338740,28.043,00000000
338750,28.253,00000000
338760,28.018,00000000
338770,27.901,00000000
338780,28.126,00000000
338790,27.766,00000000
338800,27.712,00000000
338810,27.575,00000000
338820,27.182,00000000
338830,27.168,00000000
338840,27.403,00000000
338850,27.465,00000000
338860,27.699,00000000
338870,27.658,00000000
338880,27.624,00000000
338890,27.814,00000000
338900,27.864,00000000
338910,28.064,00000000
338920,28.154,00000000
338930,28.040,00000000
338940,28.118,00000000
338950,27.937,00000000
338960,27.966,00000000
338970,27.932,00000000
338980,27.840,00000000
338990,27.719,00000000
339000,27.510,00000000
339010,27.246,00000000
339020,27.213,00000000
339030,27.364,00000000
339040,27.711,00000000
339050,27.519,00000000
339060,27.713,00000000
339070,27.939,00000000
339080,28.018,00000000
339090,27.802,00000000
339100,28.104,00000000
339110,27.938,00000000
339120,28.068,00000000
339130,28.259,00000000
339140,28.046,00000000
339150,27.935,00000000
339160,27.931,00000000
339170,27.751,00000000
339180,27.404,00000000
339190,27.245,00000000
339200,27.159,00000000
339210,27.312,00000000
339220,27.318,00000000
339230,27.512,00000000
339240,27.731,00000000
339250,27.774,00000000
339260,27.821,00000000
339270,27.929,00000000
339280,28.095,00000000
339290,28.135,00000000
339300,28.118,00000000
339310,27.916,00000000
339320,28.107,00000000
339330,28.087,00000000
339340,27.825,00000000
339350,27.801,00000000
339360,27.708,00000000
339370,27.369,00000000
339380,27.337,00000000
339390,27.266,00000000
339400,27.396,00000000
339410,27.489,00000000
339420,27.717,00000000
339430,27.724,00000000
339440,27.805,00000000
339450,27.761,00000000
339460,27.926,00000000
339470,28.069,00000000
339480,28.260,00000000
339490,28.056,00000000
339500,28.025,00000000
339510,27.994,00000000
339520,27.856,00000000
339530,27.751,00000000
339540,27.605,00000000
339550,27.366,00000000
339560,27.188,00000000
339570,27.126,00000000
339580,27.291,00000000
339590,27.657,00000000
339600,27.690,00000000
339610,27.656,00000000
339620,27.743,00000000
339630,27.851,00000000
339640,27.865,00000000
339650,27.923,00000000
339660,28.176,00000000
339670,28.179,00000000
339680,27.988,00000000
339690,28.087,00000000
339700,28.121,00000000
339710,27.959,00000000
339720,27.641,00000000
339730,27.508,00000000
339740,27.202,00000000
339750,27.204,00000000
339760,27.504,00000000
339770,27.383,00000000
339780,27.560,00000000
339790,27.838,00000000
339800,27.755,00000000
